Vaccine,Version,ISO3,Gavi73,Year,Delivery,IntroductionDate,GaviSupport,Population,FVP,FVPType,Coverage
TCV,TCV Scenarios demand_Unconstrained 16.08,STP,TRUE,2021,Routine,2030,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,STP,TRUE,2022,Routine,2030,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,STP,TRUE,2023,Routine,2030,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,STP,TRUE,2024,Routine,2030,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,STP,TRUE,2025,Routine,2030,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,STP,TRUE,2026,Routine,2030,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,STP,TRUE,2027,Routine,2030,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,STP,TRUE,2028,Routine,2030,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,STP,TRUE,2029,Routine,2030,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,STP,TRUE,2030,Routine,2030,,7466,7093, Other ,0.95
TCV,TCV Scenarios demand_Unconstrained 16.08,SEN,TRUE,2016,Routine,2023,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,SEN,TRUE,2017,Routine,2023,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,SEN,TRUE,2018,Routine,2023,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,SEN,TRUE,2019,Routine,2023,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,SEN,TRUE,2020,Routine,2023,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,SEN,TRUE,2021,Routine,2023,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,SEN,TRUE,2022,Routine,2023,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,SEN,TRUE,2023,Routine,2023,,570209,541699, Direct ,0.95
TCV,TCV Scenarios demand_Unconstrained 16.08,SEN,TRUE,2024,Routine,2023,,578299,549384, Direct ,0.95
TCV,TCV Scenarios demand_Unconstrained 16.08,SEN,TRUE,2025,Routine,2023,,586505,557180, Direct ,0.95
TCV,TCV Scenarios demand_Unconstrained 16.08,SEN,TRUE,2026,Routine,2023,,595679,565895, Direct ,0.95
TCV,TCV Scenarios demand_Unconstrained 16.08,SEN,TRUE,2027,Routine,2023,,603122,572966, Direct ,0.95
TCV,TCV Scenarios demand_Unconstrained 16.08,SEN,TRUE,2028,Routine,2023,,611724,581138, Direct ,0.95
TCV,TCV Scenarios demand_Unconstrained 16.08,SEN,TRUE,2029,Routine,2023,,620583,589553, Direct ,0.95
TCV,TCV Scenarios demand_Unconstrained 16.08,SEN,TRUE,2030,Routine,2023,,629737,598251, Direct ,0.95
TCV,TCV Scenarios demand_Unconstrained 16.08,SLE,TRUE,2016,Routine,2029,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,SLE,TRUE,2017,Routine,2029,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,SLE,TRUE,2018,Routine,2029,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,SLE,TRUE,2019,Routine,2029,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,SLE,TRUE,2020,Routine,2029,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,SLE,TRUE,2021,Routine,2029,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,SLE,TRUE,2022,Routine,2029,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,SLE,TRUE,2023,Routine,2029,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,SLE,TRUE,2024,Routine,2029,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,SLE,TRUE,2025,Routine,2029,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,SLE,TRUE,2026,Routine,2029,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,SLE,TRUE,2027,Routine,2029,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,SLE,TRUE,2028,Routine,2029,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,SLE,TRUE,2029,Routine,2029,,255545,242767, Direct ,0.95
TCV,TCV Scenarios demand_Unconstrained 16.08,SLE,TRUE,2030,Routine,2029,,256561,243733, Direct ,0.95
TCV,TCV Scenarios demand_Unconstrained 16.08,SLB,TRUE,2016,Routine,2028,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,SLB,TRUE,2017,Routine,2028,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,SLB,TRUE,2018,Routine,2028,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,SLB,TRUE,2019,Routine,2028,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,SLB,TRUE,2020,Routine,2028,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,SLB,TRUE,2021,Routine,2028,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,SLB,TRUE,2022,Routine,2028,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,SLB,TRUE,2023,Routine,2028,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,SLB,TRUE,2024,Routine,2028,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,SLB,TRUE,2025,Routine,2028,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,SLB,TRUE,2026,Routine,2028,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,SLB,TRUE,2027,Routine,2028,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,SLB,TRUE,2028,Routine,2028,,18023,17843, Other ,0.99
TCV,TCV Scenarios demand_Unconstrained 16.08,SLB,TRUE,2029,Routine,2028,,18182,18000, Other ,0.99
TCV,TCV Scenarios demand_Unconstrained 16.08,SLB,TRUE,2030,Routine,2028,,18340,18156, Other ,0.99
TCV,TCV Scenarios demand_Unconstrained 16.08,SOM,TRUE,2016,Routine,2029,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,SOM,TRUE,2017,Routine,2029,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,SOM,TRUE,2018,Routine,2029,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,SOM,TRUE,2019,Routine,2029,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,SOM,TRUE,2020,Routine,2029,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,SOM,TRUE,2021,Routine,2029,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,SOM,TRUE,2022,Routine,2029,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,SOM,TRUE,2023,Routine,2029,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,SOM,TRUE,2024,Routine,2029,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,SOM,TRUE,2025,Routine,2029,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,SOM,TRUE,2026,Routine,2029,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,SOM,TRUE,2027,Routine,2029,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,SOM,TRUE,2028,Routine,2029,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,SOM,TRUE,2029,Routine,2029,,743530,438683, Direct ,0.59
TCV,TCV Scenarios demand_Unconstrained 16.08,SOM,TRUE,2030,Routine,2029,,757445,454467, Direct ,0.6
TCV,TCV Scenarios demand_Unconstrained 16.08,LKA,TRUE,2016,Routine,2020,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,LKA,TRUE,2017,Routine,2020,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,LKA,TRUE,2018,Routine,2020,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,LKA,TRUE,2019,Routine,2020,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,LKA,TRUE,2020,Routine,2020,,300713,297706, Other ,0.99
TCV,TCV Scenarios demand_Unconstrained 16.08,LKA,TRUE,2021,Routine,2020,,298724,295737, Other ,0.99
TCV,TCV Scenarios demand_Unconstrained 16.08,LKA,TRUE,2022,Routine,2020,,292191,289269, Other ,0.99
TCV,TCV Scenarios demand_Unconstrained 16.08,LKA,TRUE,2023,Routine,2020,,288025,285145, Other ,0.99
TCV,TCV Scenarios demand_Unconstrained 16.08,LKA,TRUE,2024,Routine,2020,,284225,281383, Other ,0.99
TCV,TCV Scenarios demand_Unconstrained 16.08,LKA,TRUE,2025,Routine,2020,,280985,278175, Other ,0.99
TCV,TCV Scenarios demand_Unconstrained 16.08,LKA,TRUE,2026,Routine,2020,,278180,275399, Other ,0.99
TCV,TCV Scenarios demand_Unconstrained 16.08,LKA,TRUE,2027,Routine,2020,,276481,273716, Other ,0.99
TCV,TCV Scenarios demand_Unconstrained 16.08,LKA,TRUE,2028,Routine,2020,,274923,272174, Other ,0.99
TCV,TCV Scenarios demand_Unconstrained 16.08,LKA,TRUE,2029,Routine,2020,,273681,270944, Other ,0.99
TCV,TCV Scenarios demand_Unconstrained 16.08,LKA,TRUE,2030,Routine,2020,,272643,269917, Other ,0.99
TCV,TCV Scenarios demand_Unconstrained 16.08,SDN,TRUE,2016,Routine,2024,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,SDN,TRUE,2017,Routine,2024,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,SDN,TRUE,2018,Routine,2024,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,SDN,TRUE,2019,Routine,2024,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,SDN,TRUE,2020,Routine,2024,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,SDN,TRUE,2021,Routine,2024,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,SDN,TRUE,2022,Routine,2024,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,SDN,TRUE,2023,Routine,2024,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,SDN,TRUE,2024,Routine,2024,,1380764,1297918, Direct ,0.94
TCV,TCV Scenarios demand_Unconstrained 16.08,SDN,TRUE,2025,Routine,2024,,1401754,1331667, Direct ,0.95
TCV,TCV Scenarios demand_Unconstrained 16.08,SDN,TRUE,2026,Routine,2024,,1424032,1352830, Catalytic ,0.95
TCV,TCV Scenarios demand_Unconstrained 16.08,SDN,TRUE,2027,Routine,2024,,1443907,1371712, Catalytic ,0.95
TCV,TCV Scenarios demand_Unconstrained 16.08,SDN,TRUE,2028,Routine,2024,,1464785,1391546, Catalytic ,0.95
TCV,TCV Scenarios demand_Unconstrained 16.08,SDN,TRUE,2029,Routine,2024,,1485227,1410966, Catalytic ,0.95
TCV,TCV Scenarios demand_Unconstrained 16.08,SDN,TRUE,2030,Routine,2024,,1505041,1429789, Catalytic ,0.95
TCV,TCV Scenarios demand_Unconstrained 16.08,SSD,TRUE,2016,Routine,2026,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,SSD,TRUE,2017,Routine,2026,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,SSD,TRUE,2018,Routine,2026,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,SSD,TRUE,2019,Routine,2026,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,SSD,TRUE,2020,Routine,2026,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,SSD,TRUE,2021,Routine,2026,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,SSD,TRUE,2022,Routine,2026,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,SSD,TRUE,2023,Routine,2026,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,SSD,TRUE,2024,Routine,2026,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,SSD,TRUE,2025,Routine,2026,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,SSD,TRUE,2026,Routine,2026,,472375,141713, Direct ,0.3
TCV,TCV Scenarios demand_Unconstrained 16.08,SSD,TRUE,2027,Routine,2026,,477416,147999, Direct ,0.31
TCV,TCV Scenarios demand_Unconstrained 16.08,SSD,TRUE,2028,Routine,2026,,482725,154472, Direct ,0.32
TCV,TCV Scenarios demand_Unconstrained 16.08,SSD,TRUE,2029,Routine,2026,,487847,160989, Direct ,0.33
TCV,TCV Scenarios demand_Unconstrained 16.08,SSD,TRUE,2030,Routine,2026,,492799,167552, Direct ,0.34
TCV,TCV Scenarios demand_Unconstrained 16.08,TJK,TRUE,2016,Routine,2022,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,TJK,TRUE,2017,Routine,2022,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,TJK,TRUE,2018,Routine,2022,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,TJK,TRUE,2019,Routine,2022,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,TJK,TRUE,2020,Routine,2022,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,TJK,TRUE,2021,Routine,2022,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,TJK,TRUE,2022,Routine,2022,,239788,232595, Direct ,0.97
TCV,TCV Scenarios demand_Unconstrained 16.08,TJK,TRUE,2023,Routine,2022,,238871,231705, Direct ,0.97
TCV,TCV Scenarios demand_Unconstrained 16.08,TJK,TRUE,2024,Routine,2022,,237906,230769, Direct ,0.97
TCV,TCV Scenarios demand_Unconstrained 16.08,TJK,TRUE,2025,Routine,2022,,236947,229839, Direct ,0.97
TCV,TCV Scenarios demand_Unconstrained 16.08,TJK,TRUE,2026,Routine,2022,,236270,229182, Direct ,0.97
TCV,TCV Scenarios demand_Unconstrained 16.08,TJK,TRUE,2027,Routine,2022,,235326,228266, Direct ,0.97
TCV,TCV Scenarios demand_Unconstrained 16.08,TJK,TRUE,2028,Routine,2022,,234862,227816, Direct ,0.97
TCV,TCV Scenarios demand_Unconstrained 16.08,TJK,TRUE,2029,Routine,2022,,234828,227783, Direct ,0.97
TCV,TCV Scenarios demand_Unconstrained 16.08,TJK,TRUE,2030,Routine,2022,,235344,228283, Direct ,0.97
TCV,TCV Scenarios demand_Unconstrained 16.08,TZA,TRUE,2016,Routine,2028,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,TZA,TRUE,2017,Routine,2028,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,TZA,TRUE,2018,Routine,2028,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,TZA,TRUE,2019,Routine,2028,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,TZA,TRUE,2020,Routine,2028,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,TZA,TRUE,2021,Routine,2028,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,TZA,TRUE,2022,Routine,2028,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,TZA,TRUE,2023,Routine,2028,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,TZA,TRUE,2024,Routine,2028,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,TZA,TRUE,2025,Routine,2028,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,TZA,TRUE,2026,Routine,2028,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,TZA,TRUE,2027,Routine,2028,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,TZA,TRUE,2028,Routine,2028,,2565302,2437037, Direct ,0.95
TCV,TCV Scenarios demand_Unconstrained 16.08,TZA,TRUE,2029,Routine,2028,,2617267,2486404, Direct ,0.95
TCV,TCV Scenarios demand_Unconstrained 16.08,TZA,TRUE,2030,Routine,2028,,2669396,2535926, Direct ,0.95
TCV,TCV Scenarios demand_Unconstrained 16.08,TLS,TRUE,2016,Routine,2024,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,TLS,TRUE,2017,Routine,2024,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,TLS,TRUE,2018,Routine,2024,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,TLS,TRUE,2019,Routine,2024,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,TLS,TRUE,2020,Routine,2024,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,TLS,TRUE,2021,Routine,2024,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,TLS,TRUE,2022,Routine,2024,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,TLS,TRUE,2023,Routine,2024,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,TLS,TRUE,2024,Routine,2024,,47373,40741, Other ,0.86
TCV,TCV Scenarios demand_Unconstrained 16.08,TLS,TRUE,2025,Routine,2024,,48082,41831, Other ,0.87
TCV,TCV Scenarios demand_Unconstrained 16.08,TLS,TRUE,2026,Routine,2024,,48938,43065, Other ,0.88
TCV,TCV Scenarios demand_Unconstrained 16.08,TLS,TRUE,2027,Routine,2024,,49293,43871, Other ,0.89
TCV,TCV Scenarios demand_Unconstrained 16.08,TLS,TRUE,2028,Routine,2024,,49834,44851, Other ,0.9
TCV,TCV Scenarios demand_Unconstrained 16.08,TLS,TRUE,2029,Routine,2024,,50335,45805, Other ,0.91
TCV,TCV Scenarios demand_Unconstrained 16.08,TLS,TRUE,2030,Routine,2024,,50799,46735, Other ,0.92
TCV,TCV Scenarios demand_Unconstrained 16.08,TGO,TRUE,2016,Routine,2025,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,TGO,TRUE,2017,Routine,2025,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,TGO,TRUE,2018,Routine,2025,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,TGO,TRUE,2019,Routine,2025,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,TGO,TRUE,2020,Routine,2025,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,TGO,TRUE,2021,Routine,2025,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,TGO,TRUE,2022,Routine,2025,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,TGO,TRUE,2023,Routine,2025,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,TGO,TRUE,2024,Routine,2025,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,TGO,TRUE,2025,Routine,2025,,272426,258805, Direct ,0.95
TCV,TCV Scenarios demand_Unconstrained 16.08,TGO,TRUE,2026,Routine,2025,,276639,262807, Direct ,0.95
TCV,TCV Scenarios demand_Unconstrained 16.08,TGO,TRUE,2027,Routine,2025,,280336,266319, Direct ,0.95
TCV,TCV Scenarios demand_Unconstrained 16.08,TGO,TRUE,2028,Routine,2025,,284377,270158, Direct ,0.95
TCV,TCV Scenarios demand_Unconstrained 16.08,TGO,TRUE,2029,Routine,2025,,288394,273974, Direct ,0.95
TCV,TCV Scenarios demand_Unconstrained 16.08,TGO,TRUE,2030,Routine,2025,,292336,277719, Direct ,0.95
TCV,TCV Scenarios demand_Unconstrained 16.08,UGA,TRUE,2016,Routine,2028,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,UGA,TRUE,2017,Routine,2028,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,UGA,TRUE,2018,Routine,2028,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,UGA,TRUE,2019,Routine,2028,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,UGA,TRUE,2020,Routine,2028,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,UGA,TRUE,2021,Routine,2028,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,UGA,TRUE,2022,Routine,2028,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,UGA,TRUE,2023,Routine,2028,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,UGA,TRUE,2024,Routine,2028,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,UGA,TRUE,2025,Routine,2028,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,UGA,TRUE,2026,Routine,2028,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,UGA,TRUE,2027,Routine,2028,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,UGA,TRUE,2028,Routine,2028,,2076451,1951864, Direct ,0.94
TCV,TCV Scenarios demand_Unconstrained 16.08,UGA,TRUE,2029,Routine,2028,,2113842,2008150, Direct ,0.95
TCV,TCV Scenarios demand_Unconstrained 16.08,UGA,TRUE,2030,Routine,2028,,2150656,2043123, Direct ,0.95
TCV,MA_guess,UKR,TRUE,2016,Routine,,,,,,0.97
TCV,MA_guess,UKR,TRUE,2017,Routine,,,,,,0.97
TCV,MA_guess,UKR,TRUE,2018,Routine,,,,,,0.97
TCV,MA_guess,UKR,TRUE,2019,Routine,,,,,,0.97
TCV,MA_guess,UKR,TRUE,2020,Routine,,,,,,0.97
TCV,MA_guess,UKR,TRUE,2021,Routine,,,,,,0.97
TCV,MA_guess,UKR,TRUE,2022,Routine,,,,,,0.97
TCV,MA_guess,UKR,TRUE,2023,Routine,,,,,,0.97
TCV,MA_guess,UKR,TRUE,2024,Routine,,,,,,0.97
TCV,MA_guess,UKR,TRUE,2025,Routine,,,,,,0.97
TCV,MA_guess,UKR,TRUE,2026,Routine,,,,,,0.97
TCV,MA_guess,UKR,TRUE,2027,Routine,,,,,,0.97
TCV,MA_guess,UKR,TRUE,2028,Routine,,,,,,0.97
TCV,MA_guess,UKR,TRUE,2029,Routine,,,,,,0.97
TCV,MA_guess,UKR,TRUE,2030,Routine,,,,,,0.97
TCV,TCV Scenarios demand_Unconstrained 16.08,UZB,TRUE,2016,Routine,2023,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,UZB,TRUE,2017,Routine,2023,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,UZB,TRUE,2018,Routine,2023,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,UZB,TRUE,2019,Routine,2023,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,UZB,TRUE,2020,Routine,2023,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,UZB,TRUE,2021,Routine,2023,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,UZB,TRUE,2022,Routine,2023,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,UZB,TRUE,2023,Routine,2023,,586504,580639, Other ,0.99
TCV,TCV Scenarios demand_Unconstrained 16.08,UZB,TRUE,2024,Routine,2023,,575961,570201, Other ,0.99
TCV,TCV Scenarios demand_Unconstrained 16.08,UZB,TRUE,2025,Routine,2023,,566179,560517, Other ,0.99
TCV,TCV Scenarios demand_Unconstrained 16.08,UZB,TRUE,2026,Routine,2023,,556368,550805, Other ,0.99
TCV,TCV Scenarios demand_Unconstrained 16.08,UZB,TRUE,2027,Routine,2023,,550203,544701, Other ,0.99
TCV,TCV Scenarios demand_Unconstrained 16.08,UZB,TRUE,2028,Routine,2023,,543839,538401, Other ,0.99
TCV,TCV Scenarios demand_Unconstrained 16.08,UZB,TRUE,2029,Routine,2023,,538720,533333, Other ,0.99
TCV,TCV Scenarios demand_Unconstrained 16.08,UZB,TRUE,2030,Routine,2023,,534908,529559, Other ,0.99
TCV,TCV Scenarios demand_Unconstrained 16.08,VNM,TRUE,2016,Routine,2023,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,VNM,TRUE,2017,Routine,2023,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,VNM,TRUE,2018,Routine,2023,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,VNM,TRUE,2019,Routine,2023,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,VNM,TRUE,2020,Routine,2023,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,VNM,TRUE,2021,Routine,2023,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,VNM,TRUE,2022,Routine,2023,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,VNM,TRUE,2023,Routine,2023,,1501298,1486285, Other ,0.99
TCV,TCV Scenarios demand_Unconstrained 16.08,VNM,TRUE,2024,Routine,2023,,1489581,1474685, Other ,0.99
TCV,TCV Scenarios demand_Unconstrained 16.08,VNM,TRUE,2025,Routine,2023,,1471868,1457150, Other ,0.99
TCV,TCV Scenarios demand_Unconstrained 16.08,VNM,TRUE,2026,Routine,2023,,1459213,1444621, Other ,0.99
TCV,TCV Scenarios demand_Unconstrained 16.08,VNM,TRUE,2027,Routine,2023,,1419474,1405279, Other ,0.99
TCV,TCV Scenarios demand_Unconstrained 16.08,VNM,TRUE,2028,Routine,2023,,1389216,1375323, Other ,0.99
TCV,TCV Scenarios demand_Unconstrained 16.08,VNM,TRUE,2029,Routine,2023,,1360078,1346477, Other ,0.99
TCV,TCV Scenarios demand_Unconstrained 16.08,VNM,TRUE,2030,Routine,2023,,1334510,1321165, Other ,0.99
TCV,TCV Scenarios demand_Unconstrained 16.08,YEM,TRUE,2016,Routine,2026,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,YEM,TRUE,2017,Routine,2026,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,YEM,TRUE,2018,Routine,2026,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,YEM,TRUE,2019,Routine,2026,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,YEM,TRUE,2020,Routine,2026,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,YEM,TRUE,2021,Routine,2026,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,YEM,TRUE,2022,Routine,2026,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,YEM,TRUE,2023,Routine,2026,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,YEM,TRUE,2024,Routine,2026,,   ,   ,  ,   
